entidad,relacion,objeto
estadista,instancia de,ocupación
estadista,subclase de,político
estadista,subclase de,funcionario
estadista,ámbito de la ocupación,Estadismo
estadista,categoría principal del tema,Categoría:Estadistas
jefe supremo del Estado de Guatemala,país,República Federal de Centroamérica
jefe supremo del Estado de Guatemala,instancia de,posición militar
jefe supremo del Estado de Guatemala,subclase de,jefe supremo
jefe supremo del Estado de Guatemala,aplica a la jurisdicción,Estado de Guatemala
jefe supremo del Estado de Guatemala,titular del cargo,José Francisco Barrundia y Cepeda
Premio Anna Seghers,país,Alemania
Premio Anna Seghers,país,República Democrática Alemana
Premio Anna Seghers,instancia de,premio literario
Premio Anna Seghers,nombrado en referencia a,Anna Seghers
Árbitro asistente,instancia de,profesión
Árbitro asistente,precedido por,regla 5 del fútbol: El árbitro
Árbitro asistente,sucedido por,regla 7 del fútbol: Duración del partido
Árbitro asistente,subclase de,árbitro
Árbitro asistente,subclase de,oficial del partido
obispo diocesano,instancia de,cargo eclesiástico
obispo diocesano,instancia de,función episcopal
obispo diocesano,subclase de,obispo
obispo diocesano,subclase de,pastor
obispo diocesano,subclase de,ordinario
Raúl Alfredo Magaña,Lugar de nacimiento,Santa Ana
Raúl Alfredo Magaña,Ocupación,entrenador
Raúl Alfredo Magaña,Ciudadanía,El Salvador
Raúl Alfredo Magaña,Fecha de nacimiento,1940-02-24
Raúl Alfredo Magaña,Fecha de defunción,2009-09-30
Raúl Alfredo Magaña,Ocupación,futbolista
Maria Ortega,Ocupación,árbitro de fútbol
Maria Ortega,Ciudadanía,El Salvador
Maria Ortega,Fecha de nacimiento,1970-11-08
Héctor Dada Hirezi,Lugar de nacimiento,San Salvador
Héctor Dada Hirezi,Ocupación,político
Héctor Dada Hirezi,Ciudadanía,El Salvador
Héctor Dada Hirezi,Cargo,Ministro de Relaciones Exteriores de El Salvador
Héctor Dada Hirezi,Fecha de nacimiento,1938-04-12
Reina Pacheco,Ocupación,árbitro de fútbol
Reina Pacheco,Ciudadanía,El Salvador
Reina Pacheco,Fecha de nacimiento,1973-01-01
Edgardo Carlos Suárez Mallagray,Ocupación,político
Edgardo Carlos Suárez Mallagray,Ciudadanía,El Salvador
Edgardo Carlos Suárez Mallagray,Cargo,embajador
Edgardo Carlos Suárez Mallagray,Premio recibido,Gran Cruz de la Orden de Isabel la Católica
Edgardo Carlos Suárez Mallagray,Fecha de nacimiento,1968-01-01
Edgardo Carlos Suárez Mallagray,Ocupación,diplomático
Fermán Cienfuegos,Lugar de nacimiento,San José
Fermán Cienfuegos,Ocupación,político
Fermán Cienfuegos,Ciudadanía,El Salvador
Fermán Cienfuegos,Fecha de nacimiento,1947-03-06
Eduardo Alas Alfaro,Ocupación,sacerdote católico
Eduardo Alas Alfaro,Ciudadanía,El Salvador
Eduardo Alas Alfaro,Cargo,obispo diocesano
Eduardo Alas Alfaro,Fecha de nacimiento,1930-07-02
Eduardo Alas Alfaro,Fecha de defunción,2020-02-27
Eduardo Alas Alfaro,Ocupación,obispo católico
María Eugenia Brizuela de Ávila,Lugar de nacimiento,San Salvador
María Eugenia Brizuela de Ávila,Ocupación,abogado
María Eugenia Brizuela de Ávila,Ciudadanía,El Salvador
María Eugenia Brizuela de Ávila,Educado en,Sorbonne Universidad de París
María Eugenia Brizuela de Ávila,Cargo,Ministro de Relaciones Exteriores de El Salvador
María Eugenia Brizuela de Ávila,Premio recibido,Gran Cruz de la Orden de Isabel la Católica
María Eugenia Brizuela de Ávila,Fecha de nacimiento,1956-10-31
María Eugenia Brizuela de Ávila,Premio recibido,Medalla de la República Oriental del Uruguay
María Eugenia Brizuela de Ávila,Educado en,Universidad de Ginebra
Ignacio Ellacuría,Lugar de nacimiento,Portugalete
Ignacio Ellacuría,Ocupación,escritor
Ignacio Ellacuría,Ciudadanía,España
Ignacio Ellacuría,Educado en,Universidad Complutense de Madrid
Ignacio Ellacuría,Empleador,Universidad Centroamericana José Simeón Cañas
Ignacio Ellacuría,Cargo,rector
Ignacio Ellacuría,Fecha de nacimiento,1930-09-09
Ignacio Ellacuría,Fecha de defunción,1989-09-16
Ignacio Ellacuría,Ocupación,misionero
Ignacio Ellacuría,Ocupación,sacerdote católico
Ignacio Ellacuría,Ocupación,teólogo
Ignacio Ellacuría,Ocupación,profesor universitario
Ignacio Ellacuría,Ocupación,filósofo
Ignacio Ellacuría,Fecha de nacimiento,1930-11-09
Ignacio Ellacuría,Fecha de defunción,1989-11-16
Ignacio Ellacuría,Ciudadanía,El Salvador
Elías Samuel Bolaños Avelar,Ocupación,sacerdote católico
Elías Samuel Bolaños Avelar,Ciudadanía,El Salvador
Elías Samuel Bolaños Avelar,Cargo,obispo diocesano
Elías Samuel Bolaños Avelar,Fecha de nacimiento,1951-02-16
Elías Samuel Bolaños Avelar,Ocupación,obispo católico
Dionisio de Herrera,Lugar de nacimiento,Choluteca
Dionisio de Herrera,Ocupación,abogado
Dionisio de Herrera,Ciudadanía,El Salvador
Dionisio de Herrera,Educado en,Universidad de San Carlos de Guatemala
Dionisio de Herrera,Cargo,Presidente de Nicaragua
Dionisio de Herrera,Fecha de nacimiento,1781-10-09
Dionisio de Herrera,Fecha de defunción,1850-06-13
Dionisio de Herrera,Ocupación,político
Dionisio de Herrera,Ciudadanía,República Federal de Centroamérica
Alfredo Alberto Pacheco,Lugar de nacimiento,Santa Ana
Alfredo Alberto Pacheco,Ocupación,futbolista
Alfredo Alberto Pacheco,Ciudadanía,El Salvador
Alfredo Alberto Pacheco,Fecha de nacimiento,1982-12-01
Alfredo Alberto Pacheco,Fecha de defunción,2015-12-27
Salvador Cayetano Carpio,Lugar de nacimiento,Santa Tecla
Salvador Cayetano Carpio,Ocupación,político
Salvador Cayetano Carpio,Ciudadanía,El Salvador
Salvador Cayetano Carpio,Fecha de nacimiento,1918-08-06
Salvador Cayetano Carpio,Fecha de defunción,1983-04-12
Fabio Reynaldo Colindres Abarca,Lugar de nacimiento,Ilobasco
Fabio Reynaldo Colindres Abarca,Ocupación,sacerdote católico
Fabio Reynaldo Colindres Abarca,Ciudadanía,El Salvador
Fabio Reynaldo Colindres Abarca,Educado en,Pontificia Universidad Gregoriana
Fabio Reynaldo Colindres Abarca,Cargo,obispo diocesano
Fabio Reynaldo Colindres Abarca,Fecha de nacimiento,1961-06-20
Fabio Reynaldo Colindres Abarca,Ocupación,obispo católico
Fabio Reynaldo Colindres Abarca,Cargo,administrador apostólico
Farid Handal,Ocupación,político
Farid Handal,Ciudadanía,El Salvador
Farid Handal,Fecha de nacimiento,1936-01-01
Farid Handal,Fecha de defunción,1994-01-01
Feliciano Ama,Lugar de nacimiento,Izalco
Feliciano Ama,Ocupación,político
Feliciano Ama,Ciudadanía,El Salvador
Feliciano Ama,Fecha de nacimiento,1881-01-01
Feliciano Ama,Fecha de defunción,1932-01-28
Feliciano Ama,Ocupación,agricultor
Rodolfo Parker,Lugar de nacimiento,San Salvador
Rodolfo Parker,Ocupación,abogado
Rodolfo Parker,Ciudadanía,El Salvador
Rodolfo Parker,Cargo,secretario general
Rodolfo Parker,Fecha de nacimiento,1957-11-01
Rodolfo Parker,Ocupación,político
Manuel José de Arce y Fagoaga,Lugar de nacimiento,San Salvador
Manuel José de Arce y Fagoaga,Ocupación,político
Manuel José de Arce y Fagoaga,Ciudadanía,El Salvador
Manuel José de Arce y Fagoaga,Educado en,Universidad de San Carlos de Guatemala
Manuel José de Arce y Fagoaga,Cargo,presidente electo
Manuel José de Arce y Fagoaga,Fecha de nacimiento,1787-01-01
Manuel José de Arce y Fagoaga,Fecha de defunción,1847-12-14
Manuel José de Arce y Fagoaga,Ciudadanía,Imperio Español
Manuel José de Arce y Fagoaga,Ciudadanía,República Federal de Centroamérica
Manuel José de Arce y Fagoaga,Ciudadanía,Provincias Unidas del Centro de América
Manuel José de Arce y Fagoaga,Cargo,presidente de la República Federal de Centro América
Francisco de León,Ocupación,ciclista
Francisco de León,Ciudadanía,El Salvador
Francisco de León,Fecha de nacimiento,2000-01-01
Julio Adolfo Rey Prendes,Lugar de nacimiento,Santa Ana
Julio Adolfo Rey Prendes,Ocupación,político
Julio Adolfo Rey Prendes,Ciudadanía,El Salvador
Julio Adolfo Rey Prendes,Fecha de nacimiento,1932-10-05
Julio Adolfo Rey Prendes,Fecha de defunción,2010-09-27
San José,jefe de gobierno,Diego Miranda Méndez
San José,país,Costa Rica
San José,instancia de,ciudad
San José,instancia de,entidad territorial administrativa
San José,instancia de,gran ciudad
Portugalete,país,España
Portugalete,continente,Europa
Portugalete,instancia de,ciudad
Portugalete,instancia de,municipio de España
Universidad Complutense de Madrid,país,España
Universidad Complutense de Madrid,instancia de,universidad pública
Universidad Complutense de Madrid,situado en la entidad territorial administrativa,Madrid
Universidad Complutense de Madrid,ubicación de la sede,Rectorado de la UCM
Universidad Complutense de Madrid,filial,Centro Universitario Villanueva
Choluteca,país,Honduras
Choluteca,instancia de,gran ciudad
Choluteca,instancia de,municipio de Honduras
Choluteca,situado en la entidad territorial administrativa,Departamento de Choluteca
Choluteca,situado cerca del cuerpo de agua,Río Choluteca
Presidente de Nicaragua,país,Nicaragua
Presidente de Nicaragua,instancia de,cargo público
Presidente de Nicaragua,subclase de,presidente
Presidente de Nicaragua,subclase de,jefe del Gobierno
secretario general,instancia de,cargo
secretario general,instancia de,ocupación
secretario general,instancia de,grupo de ocupaciones de la CIUO
secretario general,subclase de,presidente
presidente electo,instancia de,cargo
presidente electo,sucedido por,presidente
presidente electo,diferente de,vicepresidente electo
Vladimir Fernández Alfaro,Ocupación,árbitro de fútbol
Vladimir Fernández Alfaro,Ciudadanía,El Salvador
Vladimir Fernández Alfaro,Fecha de nacimiento,1961-04-19
José Elías Rauda Gutiérrez,Ocupación,sacerdote católico
José Elías Rauda Gutiérrez,Ciudadanía,El Salvador
José Elías Rauda Gutiérrez,Cargo,obispo auxiliar
José Elías Rauda Gutiérrez,Fecha de nacimiento,1962-07-20
José Elías Rauda Gutiérrez,Ocupación,obispo católico
José Elías Rauda Gutiérrez,Cargo,obispo titular
José Elías Rauda Gutiérrez,Cargo,obispo diocesano
Miguel Ángel Morán Aquino,Lugar de nacimiento,Santa Ana
Miguel Ángel Morán Aquino,Ocupación,sacerdote católico
Miguel Ángel Morán Aquino,Ciudadanía,El Salvador
Miguel Ángel Morán Aquino,Educado en,Universidad Católica de El Salvador
Miguel Ángel Morán Aquino,Cargo,obispo diocesano
Miguel Ángel Morán Aquino,Fecha de nacimiento,1955-05-25
Miguel Ángel Morán Aquino,Ocupación,obispo católico
Gregorio Rosa Chávez,Lugar de nacimiento,Sociedad
Gregorio Rosa Chávez,Ocupación,sacerdote católico
Gregorio Rosa Chávez,Ciudadanía,El Salvador
Gregorio Rosa Chávez,Educado en,Universidad Católica de Lovaina
Gregorio Rosa Chávez,Cargo,cardenal
Gregorio Rosa Chávez,Premio recibido,Premio de la Paz de Hesse
Gregorio Rosa Chávez,Fecha de nacimiento,1942-09-03
Gregorio Rosa Chávez,Ocupación,obispo católico
Gregorio Rosa Chávez,Ocupación,teólogo
Gregorio Rosa Chávez,Cargo,obispo auxiliar
Gregorio Rosa Chávez,Cargo,obispo titular de Mulli
Mario Contreras Contreras,Lugar de nacimiento,Santa Ana
Mario Contreras Contreras,Ocupación,ciclista
Mario Contreras Contreras,Ciudadanía,El Salvador
Mario Contreras Contreras,Fecha de nacimiento,1987-05-22
Hugo Martínez,Lugar de nacimiento,Polorós
Hugo Martínez,Ocupación,ingeniero
Hugo Martínez,Ciudadanía,El Salvador
Hugo Martínez,Educado en,Universidad de Toulouse
Hugo Martínez,Cargo,Diputado
Hugo Martínez,Fecha de nacimiento,1968-01-02
Hugo Martínez,Ocupación,político
Hugo Martínez,Educado en,Universidad de El Salvador
Hugo Martínez,Cargo,Ministro de Relaciones Exteriores de El Salvador
Julio Enrique Martínez,Lugar de nacimiento,Coatepeque
Julio Enrique Martínez,Ocupación,futbolista
Julio Enrique Martínez,Ciudadanía,El Salvador
Julio Enrique Martínez,Fecha de nacimiento,1985-07-08
Eliseo Quintanilla Ortiz,Lugar de nacimiento,La Libertad
Eliseo Quintanilla Ortiz,Ocupación,futbolista
Eliseo Quintanilla Ortiz,Ciudadanía,El Salvador
Eliseo Quintanilla Ortiz,Fecha de nacimiento,1983-02-05
López Sibrián,Ocupación,militar
López Sibrián,Ciudadanía,El Salvador
López Sibrián,Fecha de nacimiento,1955-01-01
Rafael Arévalo,Lugar de nacimiento,Sonsonate
Rafael Arévalo,Ocupación,tenista
Rafael Arévalo,Ciudadanía,El Salvador
Rafael Arévalo,Fecha de nacimiento,1986-07-04
Joaquín Escolán y Balibrera,Lugar de nacimiento,San Salvador
Joaquín Escolán y Balibrera,Ocupación,político
Joaquín Escolán y Balibrera,Ciudadanía,El Salvador
Joaquín Escolán y Balibrera,Cargo,jefe supremo del Estado de El Salvador
Joaquín Escolán y Balibrera,Fecha de nacimiento,1810-01-01
Joaquín Escolán y Balibrera,Fecha de defunción,1899-01-01
Joaquín de San Martín y Ulloa,Lugar de nacimiento,Departamento de Comayagua
Joaquín de San Martín y Ulloa,Ocupación,político
Joaquín de San Martín y Ulloa,Ciudadanía,El Salvador
Joaquín de San Martín y Ulloa,Cargo,jefe supremo del Estado de El Salvador
Joaquín de San Martín y Ulloa,Fecha de nacimiento,1770-01-01
Joaquín de San Martín y Ulloa,Fecha de defunción,1854-11-29
Jorge Arias Gómez,Lugar de nacimiento,Sonsonate
Jorge Arias Gómez,Ocupación,escritor
Jorge Arias Gómez,Ciudadanía,El Salvador
Jorge Arias Gómez,Fecha de nacimiento,1923-11-11
Jorge Arias Gómez,Fecha de defunción,2002-06-23
Jorge Arias Gómez,Ocupación,abogado
Jorge Meléndez,Ocupación,político
Jorge Meléndez,Ciudadanía,El Salvador
Jorge Meléndez,Fecha de nacimiento,1953-12-15
Álvaro Misael Alfaro,Lugar de nacimiento,Santa Tecla
Álvaro Misael Alfaro,Ocupación,futbolista
Álvaro Misael Alfaro,Ciudadanía,El Salvador
Álvaro Misael Alfaro,Fecha de nacimiento,1971-01-06
José Adolfo Mojica Morales,Lugar de nacimiento,Tonacatepeque
José Adolfo Mojica Morales,Ocupación,sacerdote católico
José Adolfo Mojica Morales,Ciudadanía,El Salvador
José Adolfo Mojica Morales,Cargo,obispo diocesano
José Adolfo Mojica Morales,Fecha de nacimiento,1936-09-26
José Adolfo Mojica Morales,Fecha de defunción,2012-03-02
José Adolfo Mojica Morales,Ocupación,obispo católico
José Damián Villacorta,Lugar de nacimiento,Zacatecoluca
José Damián Villacorta,Ocupación,abogado
José Damián Villacorta,Ciudadanía,El Salvador
José Damián Villacorta,Educado en,Universidad de San Carlos de Guatemala
José Damián Villacorta,Cargo,jefe supremo del Estado de El Salvador
José Damián Villacorta,Fecha de nacimiento,1796-01-01
José Damián Villacorta,Fecha de defunción,1860-06-11
José Damián Villacorta,Ocupación,político
José Escolástico Andrino,Lugar de nacimiento,Ciudad de Guatemala
José Escolástico Andrino,Ocupación,compositor
José Escolástico Andrino,Ciudadanía,Guatemala
José Escolástico Andrino,Cargo,Alcalde de San Salvador
José Escolástico Andrino,Fecha de nacimiento,1817-01-01
José Escolástico Andrino,Fecha de defunción,1862-07-14
José Escolástico Andrino,Ocupación,político
José Escolástico Andrino,Ocupación,profesor de música
José Escolástico Andrino,Ciudadanía,El Salvador
José Escolástico Andrino,Cargo,gobernador del Departamento de San Salvador
Jorge de Viteri y Ungo,Lugar de nacimiento,San Salvador
Jorge de Viteri y Ungo,Ocupación,sacerdote católico
Jorge de Viteri y Ungo,Ciudadanía,El Salvador
Jorge de Viteri y Ungo,Cargo,obispo de San Salvador
Jorge de Viteri y Ungo,Fecha de nacimiento,1801-04-23
Jorge de Viteri y Ungo,Fecha de defunción,1853-07-25
Jorge de Viteri y Ungo,Ocupación,obispo católico
Jorge de Viteri y Ungo,Cargo,obispo de Nicaragua
José María Cornejo,Lugar de nacimiento,San Vicente
José María Cornejo,Ocupación,político
José María Cornejo,Ciudadanía,El Salvador
José María Cornejo,Cargo,jefe supremo del Estado de El Salvador
José María Cornejo,Fecha de nacimiento,1788-11-10
José María Cornejo,Fecha de defunción,1864-11-24
José María Cornejo,Ciudadanía,Imperio Español
José María Cornejo,Ciudadanía,República Federal de Centroamérica
José María Cornejo,Ciudadanía,Provincias Unidas del Centro de América
Universidad Católica de El Salvador,país,El Salvador
Universidad Católica de El Salvador,instancia de,universidad
Universidad Católica de El Salvador,situado en la entidad territorial administrativa,Santa Ana
Universidad Católica de Lovaina,país,Bélgica
Universidad Católica de Lovaina,idioma usado,francés
Universidad Católica de Lovaina,categoría para las personas que estudiaron en esta institución,Categoría:Alumnado de la Universidad Católica de Lovaina
Universidad Católica de Lovaina,instancia de,organización
Polorós,país,El Salvador
Polorós,instancia de,distrito de El Salvador
Polorós,situado en la entidad territorial administrativa,La Unión Norte
Polorós,se encuentra en el huso horario,UTC−6
Universidad de Toulouse,país,Francia
Universidad de Toulouse,instancia de,universidad en Francia
Universidad de Toulouse,fundador,Raimundo VII de Tolosa
Universidad de Toulouse,situado en la entidad territorial administrativa,Toulouse
Diputado,país,El Salvador
Diputado,instancia de,cargo
Diputado,subclase de,parlamentario
Diputado,subclase de,diputado
Diputado,forma parte de,Asamblea Legislativa de El Salvador
Coatepeque,país,El Salvador
Coatepeque,instancia de,entidad territorial administrativa
Coatepeque,instancia de,asentamiento
Coatepeque,instancia de,distrito de El Salvador
Coatepeque,situado en la entidad territorial administrativa,Santa Ana Este
tenista,instancia de,profesión
tenista,subclase de,deportista
tenista,subclase de,jugador competitivo
tenista,ámbito de la ocupación,tenis
tenista,ámbito de la ocupación,tenis femenino
Departamento de Comayagua,país,Honduras
Departamento de Comayagua,instancia de,departamento de Honduras
Departamento de Comayagua,capital,Comayagua
Departamento de Comayagua,comparte fronteras con,Departamento de Intibucá
Departamento de Comayagua,comparte fronteras con,Departamento de Santa Bárbara
Tonacatepeque,país,El Salvador
Tonacatepeque,instancia de,entidad territorial administrativa
Tonacatepeque,instancia de,distrito de El Salvador
Tonacatepeque,situado en la entidad territorial administrativa,San Salvador Este
Tonacatepeque,se encuentra en el huso horario,UTC−6
Ciudad de Guatemala,jefe de gobierno,Ricardo Quiñónez Lemus
Ciudad de Guatemala,país,Guatemala
Ciudad de Guatemala,continente,América del Norte
Ciudad de Guatemala,instancia de,ciudad
Ciudad de Guatemala,instancia de,asentamiento
Alcalde de San Salvador,país,El Salvador
Alcalde de San Salvador,instancia de,cargo
Alcalde de San Salvador,subclase de,Alcalde Municipal
Alcalde de San Salvador,aplica a la jurisdicción,San Salvador
Alcalde de San Salvador,organización dirigida desde este cargo,Alcaldía Municipal de San Salvador
obispo de San Salvador,instancia de,cargo episcopal histórico
obispo de San Salvador,subclase de,obispo diocesano
obispo de San Salvador,subclase de,ordinario
obispo de San Salvador,subclase de,obispo sufragáneo
obispo de San Salvador,subclase de,obispo católico latino
José Matías Delgado,Lugar de nacimiento,San Salvador
José Matías Delgado,Ocupación,político
José Matías Delgado,Ciudadanía,España
José Matías Delgado,Educado en,Universidad de San Carlos de Guatemala
José Matías Delgado,Fecha de nacimiento,1767-02-24
José Matías Delgado,Fecha de defunción,1832-11-12
José Matías Delgado,Ciudadanía,El Salvador
José Oscar Barahona Castillo,Ocupación,sacerdote católico
José Oscar Barahona Castillo,Ciudadanía,El Salvador
José Oscar Barahona Castillo,Cargo,obispo auxiliar
José Oscar Barahona Castillo,Fecha de nacimiento,1938-11-29
José Oscar Barahona Castillo,Fecha de defunción,2016-10-22
José Oscar Barahona Castillo,Ocupación,obispo católico
José Oscar Barahona Castillo,Cargo,obispo titular
José Oscar Barahona Castillo,Cargo,obispo diocesano
Juan Enrique Avila,Lugar de nacimiento,San Miguel
Juan Enrique Avila,Ocupación,escritor
Juan Enrique Avila,Ciudadanía,El Salvador
Juan Enrique Avila,Cargo,Ministro de Relaciones Exteriores de El Salvador
Juan Enrique Avila,Fecha de nacimiento,1892-08-04
Juan Enrique Avila,Fecha de defunción,1968-01-01
Deris Umanzor,Lugar de nacimiento,Santa Rosa de Lima
Deris Umanzor,Ocupación,futbolista
Deris Umanzor,Ciudadanía,El Salvador
Deris Umanzor,Fecha de nacimiento,1980-01-07
Miguel Ángel Castillo,Lugar de nacimiento,San Salvador
Miguel Ángel Castillo,Ocupación,político
Miguel Ángel Castillo,Ciudadanía,El Salvador
Miguel Ángel Castillo,Fecha de nacimiento,1915-09-29
Miguel Ángel Castillo,Fecha de defunción,1967-12-28
Miguel Mármol,Lugar de nacimiento,Ilopango
Miguel Mármol,Ocupación,político
Miguel Mármol,Ciudadanía,El Salvador
Miguel Mármol,Fecha de nacimiento,1905-07-04
Miguel Mármol,Fecha de defunción,1993-06-25
Miguel Mármol,Ocupación,sindicalista
Nicolás Espinoza,Lugar de nacimiento,Departamento de Cuscatlán
Nicolás Espinoza,Ocupación,político
Nicolás Espinoza,Ciudadanía,El Salvador
Nicolás Espinoza,Cargo,jefe supremo del Estado de El Salvador
Nicolás Espinoza,Fecha de nacimiento,1795-11-01
Nicolás Espinoza,Fecha de defunción,1845-03-01
José Luis Rugamas,Lugar de nacimiento,San Salvador
José Luis Rugamas,Ocupación,futbolista
José Luis Rugamas,Ciudadanía,El Salvador
José Luis Rugamas,Fecha de nacimiento,1953-06-05
Ever Hernández,Lugar de nacimiento,Santiago de María
Ever Hernández,Ocupación,futbolista
Ever Hernández,Ciudadanía,El Salvador
Ever Hernández,Fecha de nacimiento,1958-12-11
Omar Benítez,Ocupación,ciclista
Omar Benítez,Ciudadanía,El Salvador
Omar Benítez,Fecha de nacimiento,2000-01-01
Raúl Díaz Arce,Lugar de nacimiento,San Miguel
Raúl Díaz Arce,Ocupación,entrenador
Raúl Díaz Arce,Ciudadanía,El Salvador
Raúl Díaz Arce,Fecha de nacimiento,1970-02-01
Raúl Díaz Arce,Ocupación,futbolista
Mario Monge,Lugar de nacimiento,San Salvador
Mario Monge,Ocupación,entrenador
Mario Monge,Ciudadanía,El Salvador
Mario Monge,Fecha de nacimiento,1938-11-27
Mario Monge,Ocupación,futbolista
Pedro José Arce y Fagoaga,Lugar de nacimiento,San Salvador
Pedro José Arce y Fagoaga,Ocupación,político
Pedro José Arce y Fagoaga,Ciudadanía,El Salvador
Pedro José Arce y Fagoaga,Cargo,Alcalde mayor de Sonsonate
Pedro José Arce y Fagoaga,Fecha de nacimiento,1800-01-01
Pedro José Arce y Fagoaga,Fecha de defunción,1871-04-03
Dennis Alas,Lugar de nacimiento,San Salvador
Dennis Alas,Ocupación,futbolista
Dennis Alas,Ciudadanía,El Salvador
Dennis Alas,Fecha de nacimiento,1985-01-10
Carlos Figueroa,Lugar de nacimiento,San Salvador
Carlos Figueroa,Ocupación,yudoca
Carlos Figueroa,Ciudadanía,El Salvador
Carlos Figueroa,Fecha de nacimiento,1985-03-27
Rafael Barroeta y Castilla,Lugar de nacimiento,San Miguel
Rafael Barroeta y Castilla,Ocupación,abogado
Rafael Barroeta y Castilla,Ciudadanía,El Salvador
Rafael Barroeta y Castilla,Fecha de nacimiento,1766-10-05
Rafael Barroeta y Castilla,Fecha de defunción,1826-08-13
Rafael Barroeta y Castilla,Ocupación,político
Rafael Barroeta y Castilla,Ciudadanía,Costa Rica
Reynaldo Murillo,Ocupación,ciclista
Reynaldo Murillo,Ciudadanía,El Salvador
Reynaldo Murillo,Fecha de nacimiento,2000-01-01
Rodrigo Orlando Cabrera Cuéllar,Lugar de nacimiento,Teotepeque
Rodrigo Orlando Cabrera Cuéllar,Ocupación,sacerdote católico
Rodrigo Orlando Cabrera Cuéllar,Ciudadanía,El Salvador
Rodrigo Orlando Cabrera Cuéllar,Cargo,obispo de Santiago de María
Rodrigo Orlando Cabrera Cuéllar,Fecha de nacimiento,1938-03-14
Rodrigo Orlando Cabrera Cuéllar,Fecha de defunción,2022-06-14
Rodrigo Orlando Cabrera Cuéllar,Ocupación,obispo católico
Romeo Tovar Astorga,Ocupación,sacerdote católico
Romeo Tovar Astorga,Ciudadanía,El Salvador
Romeo Tovar Astorga,Cargo,obispo diocesano
Romeo Tovar Astorga,Fecha de nacimiento,1940-03-05
Romeo Tovar Astorga,Ocupación,obispo católico
Ronnie Aguilar,Lugar de nacimiento,Los Ángeles
Ronnie Aguilar,Ocupación,baloncestista
Ronnie Aguilar,Ciudadanía,Estados Unidos
Ronnie Aguilar,Educado en,Universidad Estatal de California
Ronnie Aguilar,Fecha de nacimiento,1987-06-24
Ronnie Aguilar,Ciudadanía,El Salvador
Ronnie Aguilar,Educado en,Universidad Estatal de Colorado
Santa Rosa de Lima,país,El Salvador
Santa Rosa de Lima,instancia de,distrito de El Salvador
Santa Rosa de Lima,situado en la entidad territorial administrativa,La Unión Norte
Santa Rosa de Lima,se encuentra en el huso horario,UTC−6
Santa Rosa de Lima,capital de,La Unión Norte
Ilopango,país,El Salvador
Ilopango,instancia de,entidad territorial administrativa
Ilopango,instancia de,distrito de El Salvador
Ilopango,situado en la entidad territorial administrativa,San Salvador Este
Ilopango,situado cerca del cuerpo de agua,Lago de Ilopango
Alcalde mayor de Sonsonate,país,Imperio Español
Alcalde mayor de Sonsonate,instancia de,jefe del Gobierno
Alcalde mayor de Sonsonate,instancia de,alcalde mayor
Alcalde mayor de Sonsonate,subclase de,alcalde mayor
Alcalde mayor de Sonsonate,categoría principal del tema,Categoría:Alcaldes mayores de Sonsonate
obispo de Santiago de María,instancia de,cargo
obispo de Santiago de María,subclase de,obispo diocesano
obispo de Santiago de María,subclase de,ordinario
obispo de Santiago de María,subclase de,obispo católico latino
baloncestista,instancia de,profesión
baloncestista,subclase de,deportista
baloncestista,subclase de,jugador competitivo
baloncestista,forma parte de,club de baloncesto
baloncestista,ámbito de la ocupación,baloncesto
Universidad Estatal de California,calendario académico,semestre
Universidad Estatal de California,país,Estados Unidos
Universidad Estatal de California,instancia de,universidad
Universidad Estatal de California,instancia de,institución educativa pública de los Estados Unidos
Universidad Estatal de California,situado en la entidad territorial administrativa,Carson
Gloria Salguero Gross,Lugar de nacimiento,Santa Ana
Gloria Salguero Gross,Ocupación,político
Gloria Salguero Gross,Ciudadanía,El Salvador
Gloria Salguero Gross,Fecha de nacimiento,1941-09-24
Gloria Salguero Gross,Fecha de defunción,2015-11-01
Gloria Salguero Gross,Ocupación,emprendedor
Miguel José de Castro y Lara,Ocupación,sacerdote católico
Miguel José de Castro y Lara,Ciudadanía,El Salvador
Miguel José de Castro y Lara,Fecha de nacimiento,1775-10-21
Miguel José de Castro y Lara,Fecha de defunción,1829-04-26
Miguel Tomás Murillo,Lugar de nacimiento,San Vicente
Miguel Tomás Murillo,Ocupación,escritor
Miguel Tomás Murillo,Ciudadanía,El Salvador
Miguel Tomás Murillo,Fecha de nacimiento,1959-06-06
Miguel Tomás Murillo,Ocupación,pintor
Miguel Álvarez Castro,Lugar de nacimiento,Departamento de San Miguel
Miguel Álvarez Castro,Ocupación,poeta
Miguel Álvarez Castro,Ciudadanía,México
Miguel Álvarez Castro,Fecha de nacimiento,1795-01-01
Miguel Álvarez Castro,Fecha de defunción,1855-01-01
Miguel Álvarez Castro,Ocupación,político
Miguel Álvarez Castro,Ciudadanía,El Salvador
Milena Calderón Sol de Escalón,Lugar de nacimiento,Santa Ana
Milena Calderón Sol de Escalón,Ocupación,alcalde
Milena Calderón Sol de Escalón,Ciudadanía,El Salvador
Milena Calderón Sol de Escalón,Fecha de nacimiento,1945-01-01
Morena Celarié,Lugar de nacimiento,San Salvador
Morena Celarié,Ocupación,bailarín
Morena Celarié,Ciudadanía,El Salvador
Morena Celarié,Fecha de nacimiento,1922-04-20
Morena Celarié,Fecha de defunción,1972-04-22
Ingrid González,Lugar de nacimiento,El Salvador
Ingrid González,Ocupación,tenista
